date,Year,Month,Day,Weekday,Hour,Load_MW,T_act,T_fcst,Team Blue
29-May-13,2013,5,29,4,23,1037.827,74,,
29-May-13,2013,5,29,4,24,861.526,73,,
30-May-13,2013,5,30,5,1,732.501,71,,
30-May-13,2013,5,30,5,2,658.954,69,,
30-May-13,2013,5,30,5,3,612.326,67,,
30-May-13,2013,5,30,5,4,586.883,65,,
30-May-13,2013,5,30,5,5,586.154,65,,
30-May-13,2013,5,30,5,6,638.863,65,,
30-May-13,2013,5,30,5,7,736.281,65,,
30-May-13,2013,5,30,5,8,769.309,69,,
30-May-13,2013,5,30,5,9,811.926,73,,
30-May-13,2013,5,30,5,10,893.794,76,,
30-May-13,2013,5,30,5,11,994.792,78,,
30-May-13,2013,5,30,5,12,1102.798,81,,
30-May-13,2013,5,30,5,13,1198.625,82,,
30-May-13,2013,5,30,5,14,1282.993,84,,
30-May-13,2013,5,30,5,15,1356.408,85,,
30-May-13,2013,5,30,5,16,1434.262,86,,
30-May-13,2013,5,30,5,17,1497.132,85,,
30-May-13,2013,5,30,5,18,1528.82,85,,
30-May-13,2013,5,30,5,19,1510.101,84,,
30-May-13,2013,5,30,5,20,1430.393,79,,
30-May-13,2013,5,30,5,21,1364.863,75,,
30-May-13,2013,5,30,5,22,1305.224,71,,
30-May-13,2013,5,30,5,23,1129.903,76,,
30-May-13,2013,5,30,5,24,948.791,75,,
31-May-13,2013,5,31,6,1,814.074,74,,
31-May-13,2013,5,31,6,2,722.602,72,,
31-May-13,2013,5,31,6,3,670.082,69,,
31-May-13,2013,5,31,6,4,637.416,69,,
31-May-13,2013,5,31,6,5,629.524,68,,
31-May-13,2013,5,31,6,6,675.544,66,,
31-May-13,2013,5,31,6,7,768.645,67,,
31-May-13,2013,5,31,6,8,821.953,71,,
31-May-13,2013,5,31,6,9,871.529,74,,
31-May-13,2013,5,31,6,10,971.677,77,,
31-May-13,2013,5,31,6,11,1086.293,80,,
31-May-13,2013,5,31,6,12,1197.449,82,,
31-May-13,2013,5,31,6,13,1281.721,83,,
31-May-13,2013,5,31,6,14,1351.768,85,,
31-May-13,2013,5,31,6,15,1415.406,86,,
31-May-13,2013,5,31,6,16,1472.958,85,,
31-May-13,2013,5,31,6,17,1518.885,84,,
31-May-13,2013,5,31,6,18,1522.569,84,,
31-May-13,2013,5,31,6,19,1480.939,84,,
31-May-13,2013,5,31,6,20,1386.716,81,,
31-May-13,2013,5,31,6,21,1299.77,79,,
31-May-13,2013,5,31,6,22,1259.043,78,,
31-May-13,2013,5,31,6,23,1137.143,77,,
31-May-13,2013,5,31,6,24,988.055,76,,
1-Jun-13,2013,6,1,7,1,858.045,74,,
1-Jun-13,2013,6,1,7,2,763.987,72,,
1-Jun-13,2013,6,1,7,3,702.544,71,,
1-Jun-13,2013,6,1,7,4,662.091,70,,
1-Jun-13,2013,6,1,7,5,638.57,68,,
1-Jun-13,2013,6,1,7,6,636.073,68,,
1-Jun-13,2013,6,1,7,7,650.081,69,,
1-Jun-13,2013,6,1,7,8,742.847,71,,
1-Jun-13,2013,6,1,7,9,877.919,75,,
1-Jun-13,2013,6,1,7,10,1021.214,78,,
1-Jun-13,2013,6,1,7,11,1151.437,81,,
1-Jun-13,2013,6,1,7,12,1263.908,84,,
1-Jun-13,2013,6,1,7,13,1352.35,85,,
1-Jun-13,2013,6,1,7,14,1420.174,86,,
1-Jun-13,2013,6,1,7,15,1469.208,86,,
1-Jun-13,2013,6,1,7,16,1513.167,87,,
1-Jun-13,2013,6,1,7,17,1543.004,84,,
1-Jun-13,2013,6,1,7,18,1537.186,86,,
1-Jun-13,2013,6,1,7,19,1489.942,85,,
1-Jun-13,2013,6,1,7,20,1387.666,81,,
1-Jun-13,2013,6,1,7,21,1290.01,78,,
1-Jun-13,2013,6,1,7,22,1240.007,77,,
1-Jun-13,2013,6,1,7,23,1116.034,77,,
1-Jun-13,2013,6,1,7,24,969.84,75,,
2-Jun-13,2013,6,2,1,1,839.051,73,,
2-Jun-13,2013,6,2,1,2,747.759,72,,
2-Jun-13,2013,6,2,1,3,688.706,71,,
2-Jun-13,2013,6,2,1,4,650.353,70,,
2-Jun-13,2013,6,2,1,5,628.76,69,,
2-Jun-13,2013,6,2,1,6,623.135,68,,
2-Jun-13,2013,6,2,1,7,627.393,69,,
2-Jun-13,2013,6,2,1,8,729.605,71,,
2-Jun-13,2013,6,2,1,9,889.665,73,,
2-Jun-13,2013,6,2,1,10,1040.241,76,,
2-Jun-13,2013,6,2,1,11,1142.151,78,,
2-Jun-13,2013,6,2,1,12,1225.86,82,,
2-Jun-13,2013,6,2,1,13,1313.13,83,,
2-Jun-13,2013,6,2,1,14,1381.904,85,,
2-Jun-13,2013,6,2,1,15,1430.119,85,,
2-Jun-13,2013,6,2,1,16,1468.158,84,,
2-Jun-13,2013,6,2,1,17,1503.584,84,,
2-Jun-13,2013,6,2,1,18,1513.359,85,,
2-Jun-13,2013,6,2,1,19,1469.457,84,,
2-Jun-13,2013,6,2,1,20,1376.353,81,,
2-Jun-13,2013,6,2,1,21,1329.772,80,,
2-Jun-13,2013,6,2,1,22,1271.852,79,,
2-Jun-13,2013,6,2,1,23,1123.705,77,,
2-Jun-13,2013,6,2,1,24,962.657,74,,
3-Jun-13,2013,6,3,2,1,846.757,72,,
3-Jun-13,2013,6,3,2,2,778.484,72,,
3-Jun-13,2013,6,3,2,3,735.617,72,,
3-Jun-13,2013,6,3,2,4,718.778,71,,
3-Jun-13,2013,6,3,2,5,726.11,71,,
3-Jun-13,2013,6,3,2,6,786.192,71,,
3-Jun-13,2013,6,3,2,7,882.027,71,,
3-Jun-13,2013,6,3,2,8,906.52,71,,
3-Jun-13,2013,6,3,2,9,920.833,72,,
3-Jun-13,2013,6,3,2,10,973.196,74,,
3-Jun-13,2013,6,3,2,11,1041.138,76,,
3-Jun-13,2013,6,3,2,12,1078.231,76,,
3-Jun-13,2013,6,3,2,13,1072.907,80,,
3-Jun-13,2013,6,3,2,14,1050.107,80,,
3-Jun-13,2013,6,3,2,15,1024.058,81,,
3-Jun-13,2013,6,3,2,16,1023.203,82,,
3-Jun-13,2013,6,3,2,17,1068.033,81,,
3-Jun-13,2013,6,3,2,18,1119.599,79,,
3-Jun-13,2013,6,3,2,19,1142.028,70,,
3-Jun-13,2013,6,3,2,20,1126.626,70,,
3-Jun-13,2013,6,3,2,21,1110.851,68,,
3-Jun-13,2013,6,3,2,22,1082.356,68,,
3-Jun-13,2013,6,3,2,23,960.856,67,,
3-Jun-13,2013,6,3,2,24,827.606,66,,
4-Jun-13,2013,6,4,3,1,725.376,64,,
4-Jun-13,2013,6,4,3,2,662.102,66,,
4-Jun-13,2013,6,4,3,3,623.086,65,,
4-Jun-13,2013,6,4,3,4,603.567,65,,
4-Jun-13,2013,6,4,3,5,608.038,66,,
4-Jun-13,2013,6,4,3,6,662.337,65,,
4-Jun-13,2013,6,4,3,7,758.838,66,,
4-Jun-13,2013,6,4,3,8,796.214,68,,
4-Jun-13,2013,6,4,3,9,822.409,70,,
4-Jun-13,2013,6,4,3,10,878.419,70,,
4-Jun-13,2013,6,4,3,11,946.417,71,,
4-Jun-13,2013,6,4,3,12,1020.013,71,,
4-Jun-13,2013,6,4,3,13,1092.275,72,,
4-Jun-13,2013,6,4,3,14,1167.424,74,,
4-Jun-13,2013,6,4,3,15,1240.841,76,,
4-Jun-13,2013,6,4,3,16,1304.461,76,,
4-Jun-13,2013,6,4,3,17,1352.312,78,,
4-Jun-13,2013,6,4,3,18,1374.09,78,,
4-Jun-13,2013,6,4,3,19,1356.126,77,,
4-Jun-13,2013,6,4,3,20,1290.119,73,,
4-Jun-13,2013,6,4,3,21,1246.6,71,,
4-Jun-13,2013,6,4,3,22,1198.375,68,,
4-Jun-13,2013,6,4,3,23,1048.893,66,,
4-Jun-13,2013,6,4,3,24,887.016,67,,
5-Jun-13,2013,6,5,4,1,765.952,68,,
5-Jun-13,2013,6,5,4,2,694.251,67,,
5-Jun-13,2013,6,5,4,3,647.291,67,,
5-Jun-13,2013,6,5,4,4,624.391,66,,
5-Jun-13,2013,6,5,4,5,624.288,65,,
5-Jun-13,2013,6,5,4,6,676.869,65,,
5-Jun-13,2013,6,5,4,7,770.82,64,,
5-Jun-13,2013,6,5,4,8,798.071,67,,
5-Jun-13,2013,6,5,4,9,817.921,69,,
5-Jun-13,2013,6,5,4,10,864.915,71,,
5-Jun-13,2013,6,5,4,11,932.538,73,,
5-Jun-13,2013,6,5,4,12,1013.777,75,,
5-Jun-13,2013,6,5,4,13,1084.323,78,,
5-Jun-13,2013,6,5,4,14,1156.598,79,,
5-Jun-13,2013,6,5,4,15,1222.428,80,,
5-Jun-13,2013,6,5,4,16,1286.703,81,,
5-Jun-13,2013,6,5,4,17,1343.498,79,,
5-Jun-13,2013,6,5,4,18,1361.418,79,,
5-Jun-13,2013,6,5,4,19,1321.168,78,,
5-Jun-13,2013,6,5,4,20,1241.077,77,,
5-Jun-13,2013,6,5,4,21,1210.539,75,,
5-Jun-13,2013,6,5,4,22,1178.955,74,,
5-Jun-13,2013,6,5,4,23,1041.261,74,,
5-Jun-13,2013,6,5,4,24,884.906,72,,
6-Jun-13,2013,6,6,5,1,770.058,70,,
6-Jun-13,2013,6,6,5,2,703.399,68,,
6-Jun-13,2013,6,6,5,3,657.403,68,,
6-Jun-13,2013,6,6,5,4,636.093,68,,
6-Jun-13,2013,6,6,5,5,642.78,67,,
6-Jun-13,2013,6,6,5,6,695.784,67,,
6-Jun-13,2013,6,6,5,7,796.604,67,,
6-Jun-13,2013,6,6,5,8,835.845,68,,
6-Jun-13,2013,6,6,5,9,858.981,71,,
6-Jun-13,2013,6,6,5,10,901.919,73,,
6-Jun-13,2013,6,6,5,11,948.865,73,,
6-Jun-13,2013,6,6,5,12,983.479,74,,
6-Jun-13,2013,6,6,5,13,1003.815,75,,
6-Jun-13,2013,6,6,5,14,1024.185,72,,
6-Jun-13,2013,6,6,5,15,1041.195,73,,
6-Jun-13,2013,6,6,5,16,1054.222,73,,
6-Jun-13,2013,6,6,5,17,1071.477,75,,
6-Jun-13,2013,6,6,5,18,1087.837,73,,
6-Jun-13,2013,6,6,5,19,1089.196,72,,
6-Jun-13,2013,6,6,5,20,1072.394,72,,
6-Jun-13,2013,6,6,5,21,1087.781,71,,
6-Jun-13,2013,6,6,5,22,1072.886,70,,
6-Jun-13,2013,6,6,5,23,976.4,70,,
6-Jun-13,2013,6,6,5,24,858.477,69,,
7-Jun-13,2013,6,7,6,1,764.179,69,,
7-Jun-13,2013,6,7,6,2,706.841,70,,
7-Jun-13,2013,6,7,6,3,675.485,70,,
7-Jun-13,2013,6,7,6,4,662.913,70,,
7-Jun-13,2013,6,7,6,5,675.248,69,,
7-Jun-13,2013,6,7,6,6,733.82,69,,
7-Jun-13,2013,6,7,6,7,823.599,69,,
7-Jun-13,2013,6,7,6,8,877.441,69,,
7-Jun-13,2013,6,7,6,9,921.166,70,,
7-Jun-13,2013,6,7,6,10,975.848,71,,
7-Jun-13,2013,6,7,6,11,1027.761,72,,
7-Jun-13,2013,6,7,6,12,1065.265,74,,
7-Jun-13,2013,6,7,6,13,1077.995,76,,
7-Jun-13,2013,6,7,6,14,1084.03,72,,
7-Jun-13,2013,6,7,6,15,1076.853,69,,
7-Jun-13,2013,6,7,6,16,1071.922,69,,
7-Jun-13,2013,6,7,6,17,1098.53,69,,
7-Jun-13,2013,6,7,6,18,1126.061,72,,
7-Jun-13,2013,6,7,6,19,1128.925,71,,
7-Jun-13,2013,6,7,6,20,1102.75,71,,
7-Jun-13,2013,6,7,6,21,1082.18,71,,
7-Jun-13,2013,6,7,6,22,1077.183,71,,
7-Jun-13,2013,6,7,6,23,996.099,71,,
7-Jun-13,2013,6,7,6,24,889.977,70,,
8-Jun-13,2013,6,8,7,1,790.117,70,,
8-Jun-13,2013,6,8,7,2,719.739,69,,
8-Jun-13,2013,6,8,7,3,679.094,69,,
8-Jun-13,2013,6,8,7,4,653.173,68,,
8-Jun-13,2013,6,8,7,5,645.513,68,,
8-Jun-13,2013,6,8,7,6,659.059,68,,
8-Jun-13,2013,6,8,7,7,677.956,69,,
8-Jun-13,2013,6,8,7,8,763.827,70,,
8-Jun-13,2013,6,8,7,9,898.433,70,,
8-Jun-13,2013,6,8,7,10,1023.765,70,,
8-Jun-13,2013,6,8,7,11,1132.298,68,,
8-Jun-13,2013,6,8,7,12,1222.916,74,,
8-Jun-13,2013,6,8,7,13,1296.617,77,,
8-Jun-13,2013,6,8,7,14,1357.565,80,,
8-Jun-13,2013,6,8,7,15,1402.63,82,,
8-Jun-13,2013,6,8,7,16,1442.363,82,,
8-Jun-13,2013,6,8,7,17,1492.158,83,,
8-Jun-13,2013,6,8,7,18,1505.526,83,,
8-Jun-13,2013,6,8,7,19,1467.349,81,,
8-Jun-13,2013,6,8,7,20,1376.632,77,,
8-Jun-13,2013,6,8,7,21,1295.167,73,,
8-Jun-13,2013,6,8,7,22,1246.718,70,,
8-Jun-13,2013,6,8,7,23,1122.918,71,,
8-Jun-13,2013,6,8,7,24,978.32,70,,
9-Jun-13,2013,6,9,1,1,852.682,69,,
9-Jun-13,2013,6,9,1,2,764.312,68,,
9-Jun-13,2013,6,9,1,3,707.724,67,,
9-Jun-13,2013,6,9,1,4,674.985,68,,
9-Jun-13,2013,6,9,1,5,659.57,69,,
9-Jun-13,2013,6,9,1,6,659.917,69,,
9-Jun-13,2013,6,9,1,7,666.035,70,,
9-Jun-13,2013,6,9,1,8,751.134,72,,
9-Jun-13,2013,6,9,1,9,893.715,74,,
9-Jun-13,2013,6,9,1,10,1052.463,79,,
9-Jun-13,2013,6,9,1,11,1179.269,82,,
9-Jun-13,2013,6,9,1,12,1280.829,84,,
9-Jun-13,2013,6,9,1,13,1373.127,85,,
9-Jun-13,2013,6,9,1,14,1447.403,86,,
9-Jun-13,2013,6,9,1,15,1490.974,85,,
9-Jun-13,2013,6,9,1,16,1495.798,86,,
9-Jun-13,2013,6,9,1,17,1483.987,86,,
9-Jun-13,2013,6,9,1,18,1457.917,85,,
9-Jun-13,2013,6,9,1,19,1389.412,83,,
9-Jun-13,2013,6,9,1,20,1307.548,81,,
9-Jun-13,2013,6,9,1,21,1265.453,74,,
9-Jun-13,2013,6,9,1,22,1218.812,72,,
9-Jun-13,2013,6,9,1,23,1091.524,72,,
9-Jun-13,2013,6,9,1,24,946.041,72,,
10-Jun-13,2013,6,10,2,1,831.624,72,,
10-Jun-13,2013,6,10,2,2,769.289,72,,
10-Jun-13,2013,6,10,2,3,732.666,73,,
10-Jun-13,2013,6,10,2,4,717.34,73,,
10-Jun-13,2013,6,10,2,5,727.329,73,,
10-Jun-13,2013,6,10,2,6,782.284,73,,
10-Jun-13,2013,6,10,2,7,865.277,74,,
10-Jun-13,2013,6,10,2,8,916.341,75,,
10-Jun-13,2013,6,10,2,9,967.086,76,,
10-Jun-13,2013,6,10,2,10,1048.493,77,,
10-Jun-13,2013,6,10,2,11,1139.655,79,,
10-Jun-13,2013,6,10,2,12,1230.06,79,,
10-Jun-13,2013,6,10,2,13,1298.788,76,,
10-Jun-13,2013,6,10,2,14,1355.827,75,,
10-Jun-13,2013,6,10,2,15,1398.134,81,,
10-Jun-13,2013,6,10,2,16,1404.86,83,,
10-Jun-13,2013,6,10,2,17,1407.847,82,,
10-Jun-13,2013,6,10,2,18,1371.95,77,,
10-Jun-13,2013,6,10,2,19,1313.1,75,,
10-Jun-13,2013,6,10,2,20,1251.366,74,,
10-Jun-13,2013,6,10,2,21,1204.112,73,,
10-Jun-13,2013,6,10,2,22,1151.166,73,,
10-Jun-13,2013,6,10,2,23,1037.007,73,,
10-Jun-13,2013,6,10,2,24,906.969,72,,
11-Jun-13,2013,6,11,3,1,807.301,71,,
11-Jun-13,2013,6,11,3,2,744.838,71,,
11-Jun-13,2013,6,11,3,3,709.666,70,,
11-Jun-13,2013,6,11,3,4,690.27,70,,
11-Jun-13,2013,6,11,3,5,691.338,70,,
11-Jun-13,2013,6,11,3,6,734.145,70,,
11-Jun-13,2013,6,11,3,7,801.956,70,,
11-Jun-13,2013,6,11,3,8,850.735,72,,
11-Jun-13,2013,6,11,3,9,891.799,74,,
11-Jun-13,2013,6,11,3,10,963.546,77,,
11-Jun-13,2013,6,11,3,11,1053.655,79,,
11-Jun-13,2013,6,11,3,12,1147.219,80,,
11-Jun-13,2013,6,11,3,13,1231.761,81,,
11-Jun-13,2013,6,11,3,14,1308.384,83,,
11-Jun-13,2013,6,11,3,15,1383.341,81,,
11-Jun-13,2013,6,11,3,16,1450.77,82,,
11-Jun-13,2013,6,11,3,17,1504.274,82,,
11-Jun-13,2013,6,11,3,18,1520.778,84,,
11-Jun-13,2013,6,11,3,19,1528.315,83,,
11-Jun-13,2013,6,11,3,20,1450.643,79,,
11-Jun-13,2013,6,11,3,21,1356.134,74,,
11-Jun-13,2013,6,11,3,22,1296.432,73,,
11-Jun-13,2013,6,11,3,23,1136.421,73,,
11-Jun-13,2013,6,11,3,24,965.453,72,,
12-Jun-13,2013,6,12,4,1,830.95,71,,
12-Jun-13,2013,6,12,4,2,741.24,68,,
12-Jun-13,2013,6,12,4,3,682.486,68,,
12-Jun-13,2013,6,12,4,4,650.931,67,,
12-Jun-13,2013,6,12,4,5,643.836,65,,
12-Jun-13,2013,6,12,4,6,681.241,66,,
12-Jun-13,2013,6,12,4,7,737.907,66,,
12-Jun-13,2013,6,12,4,8,810.403,69,,
12-Jun-13,2013,6,12,4,9,905.971,75,,
12-Jun-13,2013,6,12,4,10,1047.685,79,,
12-Jun-13,2013,6,12,4,11,1211.019,84,,
12-Jun-13,2013,6,12,4,12,1358.973,84,,
12-Jun-13,2013,6,12,4,13,1464.215,86,,
12-Jun-13,2013,6,12,4,14,1546.083,87,,
12-Jun-13,2013,6,12,4,15,1606.711,86,,
12-Jun-13,2013,6,12,4,16,1653.984,88,,
12-Jun-13,2013,6,12,4,17,1717.781,89,,
12-Jun-13,2013,6,12,4,18,1762.796,88,,
12-Jun-13,2013,6,12,4,19,1743.036,85,,
12-Jun-13,2013,6,12,4,20,1647.71,82,,
12-Jun-13,2013,6,12,4,21,1568.813,81,,
12-Jun-13,2013,6,12,4,22,1506.651,80,,
12-Jun-13,2013,6,12,4,23,1344.356,79,,
12-Jun-13,2013,6,12,4,24,1166.623,80,,
13-Jun-13,2013,6,13,5,1,1022.925,77,,
13-Jun-13,2013,6,13,5,2,926.077,76,,
13-Jun-13,2013,6,13,5,3,863.938,76,,
13-Jun-13,2013,6,13,5,4,831.272,76,,
13-Jun-13,2013,6,13,5,5,825.838,74,,
13-Jun-13,2013,6,13,5,6,862.931,75,,
13-Jun-13,2013,6,13,5,7,918.369,75,,
13-Jun-13,2013,6,13,5,8,1014.965,78,,
13-Jun-13,2013,6,13,5,9,1147.513,82,,
13-Jun-13,2013,6,13,5,10,1310.244,85,,
13-Jun-13,2013,6,13,5,11,1474.317,87,,
13-Jun-13,2013,6,13,5,12,1606.744,90,,
13-Jun-13,2013,6,13,5,13,1699.245,91,,
13-Jun-13,2013,6,13,5,14,1762.424,92,,
13-Jun-13,2013,6,13,5,15,1812.187,93,,
13-Jun-13,2013,6,13,5,16,1849.622,93,,
13-Jun-13,2013,6,13,5,17,1878.962,92,,
13-Jun-13,2013,6,13,5,18,1841.524,75,,
13-Jun-13,2013,6,13,5,19,1708.461,70,,
13-Jun-13,2013,6,13,5,20,1539.302,70,,
13-Jun-13,2013,6,13,5,21,1437.104,70,,
13-Jun-13,2013,6,13,5,22,1323.909,69,,
13-Jun-13,2013,6,13,5,23,1176.549,68,,
13-Jun-13,2013,6,13,5,24,1020.468,69,,
14-Jun-13,2013,6,14,6,1,882.376,69,,
14-Jun-13,2013,6,14,6,2,792.337,68,,
14-Jun-13,2013,6,14,6,3,731.765,67,,
14-Jun-13,2013,6,14,6,4,692.784,65,,
14-Jun-13,2013,6,14,6,5,675.247,63,,
14-Jun-13,2013,6,14,6,6,693.14,61,,
14-Jun-13,2013,6,14,6,7,726.778,62,,
14-Jun-13,2013,6,14,6,8,794.717,68,,
14-Jun-13,2013,6,14,6,9,864.744,71,,
14-Jun-13,2013,6,14,6,10,945.442,73,,
14-Jun-13,2013,6,14,6,11,1022.153,74,,
14-Jun-13,2013,6,14,6,12,1088.763,77,,
14-Jun-13,2013,6,14,6,13,1151.212,76,,
14-Jun-13,2013,6,14,6,14,1203.351,76,,
14-Jun-13,2013,6,14,6,15,1242.634,76,,
14-Jun-13,2013,6,14,6,16,1272.242,78,,
14-Jun-13,2013,6,14,6,17,1294.699,76,,
14-Jun-13,2013,6,14,6,18,1303.67,76,,
14-Jun-13,2013,6,14,6,19,1272.125,76,,
14-Jun-13,2013,6,14,6,20,1190.525,74,,
14-Jun-13,2013,6,14,6,21,1098.885,68,,
14-Jun-13,2013,6,14,6,22,1068.965,64,,
14-Jun-13,2013,6,14,6,23,960.306,67,,
14-Jun-13,2013,6,14,6,24,826,63,,
15-Jun-13,2013,6,15,7,1,708.481,61,,
15-Jun-13,2013,6,15,7,2,630.994,61,,
15-Jun-13,2013,6,15,7,3,581.188,60,,
15-Jun-13,2013,6,15,7,4,557.444,58,,
15-Jun-13,2013,6,15,7,5,549.922,59,,
15-Jun-13,2013,6,15,7,6,555.695,59,,
15-Jun-13,2013,6,15,7,7,567.607,61,,
15-Jun-13,2013,6,15,7,8,643.127,66,,
15-Jun-13,2013,6,15,7,9,744.207,71,,
15-Jun-13,2013,6,15,7,10,853.294,75,,
15-Jun-13,2013,6,15,7,11,965.938,77,,
15-Jun-13,2013,6,15,7,12,1073.011,80,,
15-Jun-13,2013,6,15,7,13,1168.808,81,,
15-Jun-13,2013,6,15,7,14,1247.44,82,,
15-Jun-13,2013,6,15,7,15,1314.223,83,,
15-Jun-13,2013,6,15,7,16,1365.29,80,,
15-Jun-13,2013,6,15,7,17,1399.472,83,,
15-Jun-13,2013,6,15,7,18,1406.997,83,,
15-Jun-13,2013,6,15,7,19,1363.447,81,,
15-Jun-13,2013,6,15,7,20,1263.696,77,,
15-Jun-13,2013,6,15,7,21,1169.927,76,,
15-Jun-13,2013,6,15,7,22,1128.864,74,,
15-Jun-13,2013,6,15,7,23,1014.216,73,,
15-Jun-13,2013,6,15,7,24,877.115,71,,
16-Jun-13,2013,6,16,1,1,755.208,70,,
16-Jun-13,2013,6,16,1,2,672.299,68,,
16-Jun-13,2013,6,16,1,3,620.919,66,,
16-Jun-13,2013,6,16,1,4,584.476,65,,
16-Jun-13,2013,6,16,1,5,569.079,64,,
16-Jun-13,2013,6,16,1,6,567.925,63,,
16-Jun-13,2013,6,16,1,7,575.706,63,,
16-Jun-13,2013,6,16,1,8,666.73,67,,
16-Jun-13,2013,6,16,1,9,815.337,72,,
16-Jun-13,2013,6,16,1,10,963.778,77,,
16-Jun-13,2013,6,16,1,11,1078.939,77,,
16-Jun-13,2013,6,16,1,12,1165.543,81,,
16-Jun-13,2013,6,16,1,13,1256.332,83,,
16-Jun-13,2013,6,16,1,14,1339.434,84,,
16-Jun-13,2013,6,16,1,15,1395.978,86,,
16-Jun-13,2013,6,16,1,16,1443.056,86,,
16-Jun-13,2013,6,16,1,17,1475.779,86,,
16-Jun-13,2013,6,16,1,18,1483.952,84,,
16-Jun-13,2013,6,16,1,19,1442.296,83,,
16-Jun-13,2013,6,16,1,20,1350.839,80,,
16-Jun-13,2013,6,16,1,21,1276.567,76,,
16-Jun-13,2013,6,16,1,22,1238.528,77,,
16-Jun-13,2013,6,16,1,23,1106.03,75,,
16-Jun-13,2013,6,16,1,24,950.046,76,,
17-Jun-13,2013,6,17,2,1,819.692,75,,
17-Jun-13,2013,6,17,2,2,742.223,73,,
17-Jun-13,2013,6,17,2,3,691.656,72,,
17-Jun-13,2013,6,17,2,4,664.491,72,,
17-Jun-13,2013,6,17,2,5,661.272,72,,
17-Jun-13,2013,6,17,2,6,699.446,71,,
17-Jun-13,2013,6,17,2,7,748.309,71,,
17-Jun-13,2013,6,17,2,8,814.611,72,,
17-Jun-13,2013,6,17,2,9,904.651,74,,
17-Jun-13,2013,6,17,2,10,1021.179,76,,
17-Jun-13,2013,6,17,2,11,1142.383,79,,
17-Jun-13,2013,6,17,2,12,1265.611,77,,
17-Jun-13,2013,6,17,2,13,1369.006,76,,
17-Jun-13,2013,6,17,2,14,1436.948,78,,
17-Jun-13,2013,6,17,2,15,1458.071,82,,
17-Jun-13,2013,6,17,2,16,1487.067,85,,
17-Jun-13,2013,6,17,2,17,1508.662,86,,
17-Jun-13,2013,6,17,2,18,1507.434,85,,
17-Jun-13,2013,6,17,2,19,1463.275,82,,
17-Jun-13,2013,6,17,2,20,1384.492,81,,
17-Jun-13,2013,6,17,2,21,1332.021,79,,
17-Jun-13,2013,6,17,2,22,1282.786,78,,
17-Jun-13,2013,6,17,2,23,1149.257,77,,
17-Jun-13,2013,6,17,2,24,993.541,75,,
18-Jun-13,2013,6,18,3,1,870.09,73,,
18-Jun-13,2013,6,18,3,2,791.29,71,,
18-Jun-13,2013,6,18,3,3,738.914,71,,
18-Jun-13,2013,6,18,3,4,710.34,70,,
18-Jun-13,2013,6,18,3,5,708.106,70,,
18-Jun-13,2013,6,18,3,6,753.187,71,,
18-Jun-13,2013,6,18,3,7,812.63,72,,
18-Jun-13,2013,6,18,3,8,870.596,72,,
18-Jun-13,2013,6,18,3,9,927.51,73,,
18-Jun-13,2013,6,18,3,10,1003.673,74,,
18-Jun-13,2013,6,18,3,11,1086.945,75,,
18-Jun-13,2013,6,18,3,12,1178.465,75,,
18-Jun-13,2013,6,18,3,13,1276.56,78,,
18-Jun-13,2013,6,18,3,14,1360.487,79,,
18-Jun-13,2013,6,18,3,15,1414.267,82,,
18-Jun-13,2013,6,18,3,16,1468.035,82,,
18-Jun-13,2013,6,18,3,17,1535.861,84,,
18-Jun-13,2013,6,18,3,18,1580.244,83,,
18-Jun-13,2013,6,18,3,19,1568.165,74,,
18-Jun-13,2013,6,18,3,20,1478.439,71,,
18-Jun-13,2013,6,18,3,21,1404.583,70,,
18-Jun-13,2013,6,18,3,22,1316.286,70,,
18-Jun-13,2013,6,18,3,23,1164.504,70,,
18-Jun-13,2013,6,18,3,24,1005.906,70,,
19-Jun-13,2013,6,19,4,1,887.472,69,,
19-Jun-13,2013,6,19,4,2,808.02,68,,
19-Jun-13,2013,6,19,4,3,760.987,68,,
19-Jun-13,2013,6,19,4,4,732.541,67,,
19-Jun-13,2013,6,19,4,5,724.33,67,,
19-Jun-13,2013,6,19,4,6,756.042,65,,
19-Jun-13,2013,6,19,4,7,799.445,66,,
19-Jun-13,2013,6,19,4,8,841.593,69,,
19-Jun-13,2013,6,19,4,9,876.264,72,,
19-Jun-13,2013,6,19,4,10,928.719,74,,
19-Jun-13,2013,6,19,4,11,987.794,75,,
19-Jun-13,2013,6,19,4,12,1046.797,77,,
19-Jun-13,2013,6,19,4,13,1089.66,78,,
19-Jun-13,2013,6,19,4,14,1133.468,79,,
19-Jun-13,2013,6,19,4,15,1171.562,80,,
19-Jun-13,2013,6,19,4,16,1213.998,79,,
19-Jun-13,2013,6,19,4,17,1266.704,78,,
19-Jun-13,2013,6,19,4,18,1307.706,77,,
19-Jun-13,2013,6,19,4,19,1291.403,76,,
19-Jun-13,2013,6,19,4,20,1226.245,73,,
19-Jun-13,2013,6,19,4,21,1184.366,71,,
19-Jun-13,2013,6,19,4,22,1156.795,71,,
19-Jun-13,2013,6,19,4,23,1029.117,70,,
19-Jun-13,2013,6,19,4,24,878.618,69,,
20-Jun-13,2013,6,20,5,1,759.968,67,,
20-Jun-13,2013,6,20,5,2,683.271,66,,
20-Jun-13,2013,6,20,5,3,636.627,65,,
20-Jun-13,2013,6,20,5,4,613.83,66,,
